30073,"Washington-Blue",Blue,6 , 16 , 22 , 29 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 118 , 103 , 88 , 49 , 116 , 48 , 112 , 54 , 111 , 97 , 121 , 124 , 235 , 119 , 191 , 13 , 156 , 18 , 76
30154,"Monroe-Blue",Blue,6 , 16 , 21 , 30 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 119 , 94 , 82 , 81 , 131 , 19 , 125 , 72 , 107 , 91 , 172 , 119 , 205 , 118 , 200 , 2 , 164 , 77 , 2
30015,"Jackson-Blue",Blue,6 , 15 , 22 , 29 , 24 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 110 , 134 , 64 , 72 , 94 , 22 , 60 , 60 , 76 , 82 , 162 , 137 , 145 , 87 , 138 , 1 , 148 , 24 , 2
30262,"LaSalle",Blue,6 , 15 , 22 , 28 , 24 , 22 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 113 , 125 , 58 , 91 , 102 , 31 , 85 , 82 , 67 , 105 , 140 , 139 , 135 , 82 , 152 , 10 , 209 , 31 , 7
30085,"Clinton-Blue",Blue,6 , 15 , 21 , 29 , 24 , 21 , 20 , 20 , 21 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 14 , 120 , 190 , 43 , 92 , 86 , 107 , 99 , 72 , 93 , 88 , 94 , 143 , 133 , 59 , 114 , 6 , 180 , 84 , 0
30069,"UIC-Halsted",Blue,5 , 16 , 20 , 29 , 25 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 13 , 91 , 238 , 65 , 76 , 78 , 107 , 86 , 94 , 68 , 88 , 113 , 149 , 176 , 58 , 98 , 0 , 146 , 80 , 136
30093,"Racine",Blue,5 , 15 , 18 , 26 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 17 , 17 , 15 , 14 , 74 , 189 , 67 , 75 , 71 , 130 , 44 , 74 , 14 , 101 , 109 , 130 , 141 , 83 , 123 , 11 , 163 , 40 , 24
30158,"Illinois Medical District",Blue,3 , 16 , 19 , 25 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 124 , 148 , 88 , 43 , 62 , 125 , 52 , 110 , 28 , 128 , 101 , 116 , 72 , 90 , 118 , 36 , 133 , 86 , 5
30043,"Western-Forest Park",Blue,3 , 15 , 20 , 24 , 23 , 22 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 132 , 135 , 74 , 44 , 65 , 117 , 47 , 92 , 10 , 93 , 106 , 155 , 72 , 44 , 52 , 11 , 128 , 49 , 4
30049,"Kedzie-Homan",Blue,3 , 15 , 19 , 24 , 23 , 22 , 20 , 20 , 21 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 128 , 129 , 123 , 67 , 51 , 87 , 38 , 75 , 57 , 104 , 89 , 133 , 79 , 86 , 33 , 79 , 151 , 53 , 0
30180,"Pulaski-Forest Park",Blue,3 , 15 , 18 , 25 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 124 , 143 , 70 , 54 , 31 , 105 , 67 , 73 , 52 , 114 , 110 , 74 , 56 , 76 , 69 , 26 , 222 , 80 , 0
30188,"Cicero-Forest Park",Blue,3 , 15 , 18 , 24 , 24 , 22 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 21 , 18 , 17 , 16 , 15 , 44 , 98 , 76 , 56 , 82 , 20 , 93 , 74 , 74 , 40 , 83 , 70 , 55 , 72 , 115 , 113 , 95 , 64 , 21
30002,"Austin-Blue",Blue,0 , 15 , 18 , 24 , 24 , 22 , 21 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 96 , 89 , 100 , 44 , 69 , 92 , 39 , 62 , 62 , 66 , 101 , 71 , 71 , 43 , 45 , 18 , 147 , 78 , 21
30035,"Oak Park-Blue",Blue,0 , 15 , 18 , 24 , 24 , 22 , 21 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 72 , 108 , 134 , 40 , 47 , 45 , 65 , 74 , 57 , 28 , 111 , 58 , 69 , 50 , 60 , 36 , 147 , 77 , 31
30190,"Harlem-Forest Park",Blue,0 , 15 , 18 , 24 , 24 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 29 , 86 , 93 , 45 , 35 , 42 , 65 , 77 , 62 , 56 , 21 , 90 , 35 , 64 , 115 , 24 , 164 , 82 , 31
30077,"Forest Park",Blue,0 , 15 , 18 , 23 , 23 , 23 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
30250,"Kimball",Brn,11 , 17 , 25 , 23 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 24 , 23 , 19 , 17 , 17 , 17 , 16 , 14 , 41 , 43 , 42 , 16 , 6 , 0 , 0 , 22 , 44 , 25 , 34 , 44 , 44 , 66 , 0 , 14 , 0 , 25 , 0
30226,"Kedzie-Brown",Brn,14 , 17 , 24 , 23 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 24 , 23 , 19 , 17 , 17 , 17 , 16 , 15 , 22 , 23 , 52 , 16 , 0 , 0 , 69 , 18 , 34 , 42 , 38 , 44 , 37 , 69 , 0 , 14 , 0 , 32 , 0
30168,"Francisco",Brn,14 , 17 , 24 , 23 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 15 , 25 , 7 , 40 , 38 , 90 , 0 , 459 , 116 , 23 , 34 , 34 , 40 , 22 , 124 , 28 , 7 , 26 , 57 , 11
30196,"Rockwell",Brn,14 , 17 , 23 , 24 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 15 , 11 , 38 , 55 , 104 , 51 , 0 , 229 , 68 , 99 , 51 , 135 , 18 , 58 , 153 , 0 , 35 , 16 , 48 , 0
30284,"Western-Brown",Brn,14 , 17 , 23 , 24 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 15 , 189 , 44 , 64 , 114 , 32 , 458 , 399 , 65 , 47 , 68 , 7 , 3 , 34 , 76 , 194 , 102 , 206 , 74 , 31
30019,"Damen-Brown",Brn,13 , 16 , 25 , 23 , 19 , 18 , 17 , 17 , 19 , 21 , 20 , 22 , 24 , 20 , 18 , 17 , 17 , 16 , 15 , 15 , 0 , 88 , 99 , 56 , 410 , 359 , 159 , 28 , 143 , 146 , 188 , 26 , 124 , 142 , 238 , 179 , 75 , 0
30288,"Montrose-Brown",Brn,13 , 16 , 24 , 24 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 23 , 24 , 20 , 18 , 17 , 17 , 16 , 15 , 181 , 105 , 57 , 105 , 63 , 398 , 339 , 42 , 47 , 104 , 27 , 3 , 38 , 26 , 192 , 261 , 152 , 164 , 31
30282,"Irving Park-Brown",Brn,13 , 16 , 23 , 24 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 23 , 24 , 19 , 18 , 17 , 17 , 16 , 16 , 211 , 105 , 32 , 88 , 63 , 398 , 431 , 132 , 47 , 48 , 27 , 3 , 44 , 10 , 194 , 20 , 218 , 96 , 17
30278,"Addison-Brown",Brn,12 , 17 , 23 , 24 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 23 , 24 , 19 , 17 , 17 , 17 , 17 , 16 , 183 , 14 , 60 , 112 , 85 , 458 , 431 , 132 , 47 , 86 , 47 , 21 , 14 , 30 , 66 , 20 , 254 , 74 , 17
30254,"Paulina",Brn,12 , 16 , 22 , 25 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 22 , 25 , 20 , 17 , 17 , 17 , 16 , 16 , 106 , 127 , 83 , 88 , 63 , 428 , 401 , 117 , 15 , 51 , 57 , 27 , 17 , 55 , 54 , 110 , 170 , 106 , 0
30071,"Southport",Brn,12 , 15 , 23 , 24 , 20 , 17 , 17 , 17 , 20 , 20 , 20 , 22 , 24 , 20 , 18 , 17 , 17 , 16 , 16 , 43 , 92 , 65 , 85 , 38 , 205 , 302 , 223 , 22 , 110 , 96 , 137 , 103 , 99 , 95 , 122 , 162 , 93 , 65
30258,"Belmont",Brn,12 , 14 , 23 , 25 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 15 , 54 , 119 , 37 , 95 , 43 , 154 , 337 , 131 , 26 , 39 , 17 , 60 , 54 , 23 , 87 , 80 , 183 , 111 , 0
