"Kedzie-Brown",FF62361B,14 , 17 , 24 , 23 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 24 , 23 , 19 , 17 , 17 , 17 , 16 , 15 , 52 , 60 , 67 , 53 , 46 , 88 , 44 , 46 , 40 , 22 , 0 , 119 , 101 , 29 , 69 , 92 , 67 , 44 , 41
"Francisco",FF62361B,14 , 17 , 24 , 23 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 15 , 192 , 252 , 69 , 61 , 106 , 113 , 238 , 46 , 86 , 47 , 53 , 88 , 51 , 35 , 116 , 368 , 10 , 23 , 20
"Rockwell",FF62361B,14 , 17 , 23 , 24 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 15 , 166 , 224 , 39 , 47 , 47 , 238 , 184 , 74 , 41 , 28 , 44 , 31 , 24 , 4 , 102 , 0 , 40 , 4 , 27
"Western-Brown",FF62361B,14 , 17 , 23 , 24 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 15 , 368 , 136 , 85 , 70 , 34 , 256 , 2 , 79 , 13 , 13 , 1 , 28 , 17 , 7 , 108 , 0 , 3 , 49 , 40
"Damen-Brown",FF62361B,13 , 16 , 25 , 23 , 19 , 18 , 17 , 17 , 19 , 21 , 20 , 22 , 24 , 20 , 18 , 17 , 17 , 16 , 15 , 175 , 332 , 88 , 45 , 9 , 31 , 169 , 138 , 190 , 0 , 0 , 42 , 73 , 104 , 89 , 2 , 1 , 0 , 67
"Montrose-Brown",FF62361B,13 , 16 , 24 , 24 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 23 , 24 , 20 , 18 , 17 , 17 , 16 , 15 , 338 , 242 , 56 , 47 , 80 , 196 , 2 , 71 , 85 , 12 , 0 , 46 , 86 , 230 , 112 , 153 , 251 , 29 , 79
"Irving Park-Brown",FF62361B,13 , 16 , 23 , 24 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 23 , 24 , 19 , 18 , 17 , 17 , 16 , 16 , 338 , 262 , 67 , 81 , 51 , 161 , 2 , 74 , 143 , 12 , 0 , 77 , 51 , 0 , 134 , 0 , 0 , 21 , 82
"Addison-Brown",FF62361B,12 , 17 , 23 , 24 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 23 , 24 , 19 , 17 , 17 , 17 , 17 , 16 , 266 , 206 , 53 , 72 , 51 , 161 , 2 , 74 , 58 , 23 , 0 , 47 , 51 , 12 , 129 , 15 , 14 , 18 , 20
"Paulina",FF62361B,12 , 16 , 22 , 25 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 22 , 25 , 20 , 17 , 17 , 17 , 16 , 16 , 168 , 141 , 107 , 71 , 43 , 122 , 0 , 67 , 90 , 20 , 0 , 49 , 73 , 25 , 120 , 156 , 200 , 153 , 33
"Southport",FF62361B,12 , 15 , 23 , 24 , 20 , 17 , 17 , 17 , 20 , 20 , 20 , 22 , 24 , 20 , 18 , 17 , 17 , 16 , 16 , 96 , 72 , 98 , 90 , 48 , 68 , 130 , 81 , 130 , 23 , 1 , 57 , 76 , 95 , 2 , 2 , 25 , 6 , 65
"Belmont",FF62361B,12 , 14 , 23 , 25 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 15 , 106 , 22 , 89 , 70 , 100 , 13 , 57 , 83 , 72 , 20 , 6 , 37 , 67 , 13 , 33 , 0 , 11 , 153 , 48
"Wellington",FF62361B,9 , 11 , 21 , 25 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 15 , 0 , 22 , 115 , 54 , 43 , 33 , 59 , 93 , 25 , 11 , 6 , 36 , 51 , 60 , 20 , 42 , 31 , 18 , 50
"Diversey",FF62361B,8 , 11 , 21 , 26 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 15 , 0 , 10 , 112 , 86 , 30 , 25 , 30 , 78 , 95 , 3 , 16 , 47 , 56 , 20 , 15 , 2 , 15 , 4 , 35
"Fullerton",FF62361B,7 , 12 , 21 , 25 , 20 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 17 , 17 , 17 , 17 , 15 , 0 , 21 , 111 , 74 , 56 , 33 , 18 , 84 , 92 , 74 , 6 , 41 , 48 , 48 , 18 , 27 , 33 , 30 , 27
"Armitage",FF62361B,7 , 12 , 19 , 25 , 19 , 18 , 17 , 18 , 19 , 20 , 21 , 21 , 25 , 20 , 17 , 17 , 17 , 17 , 16 , 3 , 11 , 116 , 83 , 51 , 67 , 42 , 95 , 76 , 40 , 23 , 44 , 49 , 22 , 20 , 38 , 15 , 24 , 37
"Sedgwick",FF62361B,7 , 11 , 19 , 25 , 20 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 18 , 17 , 17 , 16 , 16 , 123 , 51 , 98 , 44 , 36 , 145 , 68 , 80 , 73 , 35 , 65 , 44 , 80 , 67 , 25 , 23 , 30 , 51 , 17
"Chicago-Brown",FF62361B,7 , 11 , 18 , 26 , 19 , 19 , 17 , 17 , 18 , 20 , 21 , 21 , 25 , 21 , 18 , 17 , 17 , 16 , 16 , 109 , 52 , 86 , 66 , 35 , 60 , 39 , 50 , 84 , 172 , 49 , 72 , 60 , 72 , 30 , 13 , 27 , 29 , 42
"Merchandise Mart",FF62361B,6 , 11 , 18 , 26 , 20 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 18 , 17 , 17 , 17 , 15 , 237 , 71 , 109 , 87 , 49 , 58 , 27 , 45 , 76 , 107 , 49 , 64 , 63 , 49 , 48 , 29 , 52 , 24 , 48
"Washington/Wells",FF62361B,5 , 11 , 17 , 25 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 25 , 21 , 19 , 17 , 17 , 17 , 15 , 367 , 29 , 61 , 71 , 27 , 61 , 38 , 52 , 44 , 91 , 91 , 79 , 34 , 94 , 93 , 29 , 31 , 74 , 84
"Quincy/Wells",FF62361B,5 , 11 , 17 , 25 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 21 , 24 , 22 , 18 , 17 , 17 , 17 , 16 , 368 , 40 , 72 , 73 , 47 , 75 , 28 , 65 , 46 , 169 , 87 , 82 , 69 , 112 , 61 , 54 , 30 , 79 , 36
"LaSalle/Van Buren",FF62361B,5 , 11 , 16 , 26 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 368 , 45 , 77 , 69 , 48 , 16 , 36 , 58 , 46 , 122 , 72 , 98 , 42 , 78 , 64 , 47 , 80 , 58 , 47
"Harold Washington Library",FF62361B,5 , 11 , 16 , 26 , 20 , 19 , 17 , 17 , 18 , 20 , 20 , 21 , 25 , 22 , 18 , 17 , 17 , 16 , 16 , 347 , 52 , 67 , 66 , 43 , 76 , 36 , 50 , 73 , 168 , 60 , 100 , 43 , 115 , 68 , 48 , 113 , 66 , 76
"Adams/Wabash",FF62361B,5 , 11 , 17 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 21 , 25 , 21 , 19 , 17 , 17 , 16 , 16 , 347 , 19 , 48 , 55 , 42 , 67 , 47 , 37 , 84 , 128 , 56 , 67 , 68 , 127 , 58 , 9 , 99 , 72 , 40
"Madison/Wabash",FF62361B,5 , 11 , 17 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 21 , 24 , 22 , 19 , 17 , 17 , 16 , 16 , 347 , 50 , 42 , 62 , 45 , 67 , 35 , 35 , 63 , 128 , 67 , 99 , 61 , 101 , 92 , 49 , 83 , 61 , 30
"Randolph/Wabash",FF62361B,5 , 11 , 17 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 338 , 59 , 62 , 79 , 54 , 85 , 90 , 71 , 76 , 180 , 68 , 51 , 68 , 118 , 89 , 52 , 57 , 78 , 36
"State/Lake",FF62361B,4 , 11 , 17 , 24 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 274 , 55 , 54 , 87 , 66 , 72 , 90 , 59 , 72 , 159 , 92 , 45 , 58 , 88 , 79 , 53 , 62 , 50 , 64
"Clark/Lake (Elevated)",FF62361B,4 , 11 , 17 , 23 , 22 , 18 , 17 , 17 , 19 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 234 , 51 , 66 , 75 , 70 , 76 , 58 , 40 , 81 , 109 , 100 , 54 , 57 , 70 , 52 , 49 , 82 , 61 , 74
"Merchandise Mart",FF62361B,4 , 10 , 17 , 24 , 21 , 19 , 17 , 17 , 17 , 20 , 20 , 21 , 24 , 22 , 20 , 17 , 17 , 17 , 16 , 211 , 25 , 81 , 92 , 64 , 89 , 28 , 32 , 85 , 144 , 137 , 128 , 46 , 77 , 42 , 53 , 128 , 39 , 58
"Chicago-Brown",FF62361B,3 , 11 , 16 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 25 , 22 , 19 , 17 , 17 , 17 , 16 , 271 , 8 , 94 , 84 , 54 , 71 , 23 , 35 , 68 , 127 , 82 , 60 , 51 , 85 , 19 , 9 , 107 , 43 , 28
"Sedgwick",FF62361B,3 , 11 , 15 , 25 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 24 , 23 , 18 , 18 , 17 , 16 , 16 , 66 , 113 , 129 , 60 , 86 , 140 , 177 , 116 , 131 , 91 , 70 , 75 , 65 , 67 , 93 , 27 , 64 , 88 , 124
"Armitage",FF62361B,2 , 11 , 15 , 23 , 22 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 24 , 23 , 19 , 17 , 17 , 17 , 16 , 92 , 93 , 116 , 50 , 69 , 144 , 136 , 55 , 147 , 104 , 88 , 60 , 58 , 53 , 95 , 68 , 44 , 50 , 92
"Fullerton",FF62361B,2 , 11 , 15 , 23 , 22 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 24 , 23 , 20 , 17 , 17 , 17 , 16 , 58 , 52 , 87 , 41 , 31 , 119 , 109 , 42 , 103 , 104 , 75 , 54 , 69 , 58 , 73 , 43 , 103 , 67 , 67
"Diversey",FF62361B,2 , 10 , 15 , 23 , 23 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 20 , 17 , 17 , 17 , 16 , 60 , 88 , 89 , 40 , 54 , 144 , 144 , 41 , 159 , 137 , 90 , 57 , 77 , 51 , 77 , 61 , 77 , 21 , 112
"Wellington",FF62361B,2 , 10 , 15 , 23 , 23 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 23 , 24 , 19 , 18 , 17 , 17 , 16 , 67 , 87 , 127 , 34 , 64 , 149 , 152 , 45 , 125 , 117 , 68 , 57 , 80 , 39 , 77 , 53 , 94 , 85 , 102
"Belmont",FF62361B,4 , 14 , 16 , 23 , 22 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 24 , 23 , 19 , 18 , 17 , 17 , 16 , 37 , 57 , 78 , 44 , 67 , 75 , 107 , 49 , 99 , 77 , 56 , 86 , 47 , 52 , 87 , 38 , 42 , 149 , 86
"Southport",FF62361B,3 , 14 , 16 , 23 , 23 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 23 , 24 , 19 , 17 , 17 , 17 , 16 , 63 , 69 , 85 , 57 , 57 , 77 , 158 , 32 , 122 , 152 , 28 , 26 , 72 , 79 , 44 , 67 , 81 , 106 , 88
"Paulina",FF62361B,2 , 15 , 16 , 22 , 23 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 23 , 24 , 19 , 17 , 17 , 17 , 16 , 80 , 54 , 57 , 61 , 62 , 39 , 93 , 34 , 122 , 75 , 35 , 93 , 83 , 59 , 89 , 30 , 37 , 125 , 65
"Addison-Brown",FF62361B,2 , 14 , 17 , 22 , 23 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 22 , 25 , 20 , 17 , 17 , 17 , 16 , 85 , 34 , 91 , 76 , 84 , 18 , 98 , 21 , 79 , 107 , 15 , 110 , 65 , 85 , 96 , 33 , 31 , 99 , 54
"Irving Park-Brown",FF62361B,2 , 14 , 17 , 22 , 23 , 19 , 17 , 17 , 17 , 20 , 20 , 20 , 22 , 24 , 21 , 17 , 17 , 17 , 16 , 94 , 42 , 36 , 71 , 71 , 24 , 98 , 17 , 87 , 61 , 17 , 113 , 74 , 84 , 85 , 15 , 27 , 80 , 61
"Montrose-Brown",FF62361B,2 , 14 , 16 , 22 , 23 , 19 , 18 , 17 , 17 , 19 , 21 , 20 , 22 , 24 , 20 , 18 , 17 , 17 , 16 , 88 , 42 , 44 , 63 , 88 , 53 , 149 , 16 , 109 , 114 , 32 , 110 , 88 , 72 , 75 , 29 , 38 , 93 , 61
"Damen-Brown",FF62361B,2 , 13 , 16 , 23 , 23 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 126 , 41 , 134 , 65 , 72 , 51 , 176 , 39 , 141 , 164 , 8 , 130 , 63 , 64 , 73 , 45 , 36 , 96 , 46
"Western-Brown",FF62361B,2 , 13 , 16 , 23 , 23 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 167 , 24 , 120 , 71 , 108 , 102 , 131 , 20 , 72 , 132 , 9 , 127 , 63 , 30 , 71 , 27 , 27 , 100 , 46
"Rockwell",FF62361B,2 , 13 , 16 , 21 , 24 , 19 , 18 , 17 , 18 , 19 , 20 , 20 , 22 , 25 , 20 , 17 , 17 , 17 , 17 , 158 , 48 , 54 , 72 , 83 , 50 , 188 , 50 , 82 , 136 , 77 , 130 , 72 , 58 , 54 , 29 , 22 , 91 , 76
"Francisco",FF62361B,2 , 12 , 17 , 21 , 24 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 22 , 24 , 20 , 17 , 17 , 17 , 17 , 132 , 43 , 110 , 72 , 84 , 103 , 158 , 52 , 101 , 127 , 94 , 102 , 71 , 85 , 55 , 56 , 42 , 68 , 64
"Kedzie-Brown",FF62361B,2 , 12 , 17 , 20 , 23 , 20 , 17 , 17 , 18 , 20 , 20 , 20 , 21 , 25 , 20 , 17 , 17 , 17 , 17 , 74 , 55 , 78 , 98 , 82 , 45 , 169 , 46 , 98 , 142 , 55 , 101 , 79 , 69 , 81 , 57 , 59 , 84 , 70
"Kimball",FF62361B,1 , 13 , 16 , 20 , 24 , 19 , 18 , 17 , 17 , 19 , 20 , 20 , 22 , 25 , 20 , 18 , 17 , 17 , 16 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"Midway",FFF9461C,13 , 16 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 14 , 14 , 12 , 10 , 23 , 7 , 12 , 23 , 39 , 23 , 23 , 29 , 28 , 33 , 83 , 104 , 82 , 43 , 32 , 23 , 22 , 23 , 13
"Pulaski-Orange",FFF9461C,13 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 10 , 26 , 87 , 8 , 44 , 26 , 0 , 37 , 1 , 12 , 0 , 113 , 6 , 113 , 4 , 42 , 0 , 56 , 0 , 0
"Kedzie-Orange",FFF9461C,13 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 10 , 14 , 24 , 12 , 61 , 51 , 0 , 0 , 135 , 5 , 0 , 14 , 80 , 5 , 10 , 12 , 0 , 46 , 31 , 3
"Western-Orange",FFF9461C,12 , 16 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 10 , 1 , 83 , 21 , 53 , 27 , 0 , 0 , 0 , 13 , 0 , 0 , 68 , 0 , 0 , 28 , 0 , 19 , 6 , 61
"35th/Archer",FFF9461C,12 , 15 , 17 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 16 , 14 , 13 , 11 , 26 , 6 , 96 , 20 , 8 , 10 , 19 , 82 , 53 , 10 , 0 , 42 , 103 , 28 , 41 , 25 , 25 , 76 , 54
"Ashland-Orange",FFF9461C,10 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 16 , 13 , 13 , 11 , 12 , 69 , 22 , 30 , 8 , 31 , 16 , 49 , 78 , 23 , 18 , 52 , 73 , 27 , 43 , 25 , 27 , 76 , 51
"Halsted-Orange",FFF9461C,10 , 15 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 15 , 13 , 13 , 12 , 12 , 23 , 22 , 30 , 24 , 31 , 16 , 140 , 85 , 31 , 40 , 52 , 66 , 17 , 36 , 25 , 57 , 90 , 51
"Roosevelt (Elevated)",FFF9461C,9 , 15 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 18 , 16 , 13 , 13 , 10 , 259 , 35 , 87 , 41 , 26 , 20 , 14 , 146 , 48 , 174 , 36 , 82 , 83 , 2 , 29 , 7 , 10 , 67 , 47
"Harold Washington Library",FFF9461C,9 , 14 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 17 , 14 , 13 , 10 , 100 , 240 , 115 , 33 , 34 , 12 , 4 , 224 , 44 , 76 , 30 , 13 , 78 , 3 , 4 , 25 , 43 , 42 , 84
"LaSalle/Van Buren",FFF9461C,9 , 14 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 17 , 14 , 13 , 10 , 80 , 82 , 85 , 44 , 24 , 13 , 5 , 213 , 66 , 0 , 13 , 83 , 91 , 8 , 16 , 12 , 44 , 62 , 21
"Quincy/Wells",FFF9461C,9 , 14 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 16 , 13 , 13 , 12 , 116 , 0 , 104 , 27 , 34 , 13 , 11 , 212 , 58 , 24 , 45 , 58 , 64 , 3 , 18 , 25 , 23 , 24 , 66
"Washington/Wells",FFF9461C,8 , 15 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 16 , 13 , 13 , 12 , 308 , 74 , 151 , 37 , 31 , 7 , 10 , 197 , 56 , 96 , 31 , 177 , 105 , 0 , 46 , 18 , 12 , 17 , 76
"Clark/Lake (Elevated)",FFF9461C,6 , 14 , 17 , 18 , 18 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 19 , 17 , 16 , 13 , 13 , 12 , 158 , 120 , 117 , 71 , 78 , 38 , 15 , 193 , 37 , 77 , 26 , 27 , 150 , 14 , 63 , 64 , 87 , 170 , 67
"State/Lake",FFF9461C,6 , 14 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 18 , 18 , 16 , 14 , 13 , 12 , 173 , 120 , 117 , 63 , 88 , 21 , 11 , 199 , 40 , 71 , 33 , 63 , 109 , 18 , 45 , 64 , 70 , 169 , 101
"Randolph/Wabash",FFF9461C,6 , 14 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 18 , 18 , 16 , 14 , 13 , 12 , 193 , 115 , 63 , 52 , 74 , 4 , 0 , 198 , 20 , 74 , 18 , 56 , 91 , 19 , 31 , 73 , 49 , 169 , 56
"Madison/Wabash",FFF9461C,6 , 14 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 18 , 18 , 16 , 14 , 13 , 12 , 177 , 113 , 55 , 33 , 77 , 70 , 3 , 199 , 36 , 70 , 7 , 61 , 103 , 15 , 35 , 79 , 17 , 84 , 53
"Adams/Wabash",FFF9461C,6 , 14 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 18 , 18 , 16 , 14 , 13 , 12 , 365 , 103 , 55 , 30 , 65 , 20 , 77 , 198 , 36 , 70 , 7 , 60 , 103 , 10 , 34 , 79 , 17 , 89 , 53
"Roosevelt (Elevated)",FFF9461C,6 , 14 , 16 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 19 , 17 , 17 , 13 , 13 , 13 , 238 , 104 , 37 , 86 , 63 , 19 , 67 , 222 , 91 , 34 , 4 , 49 , 90 , 49 , 7 , 135 , 31 , 163 , 37
"Halsted-Orange",FFF9461C,5 , 14 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 18 , 18 , 16 , 15 , 13 , 12 , 181 , 21 , 76 , 70 , 67 , 74 , 103 , 230 , 130 , 56 , 71 , 32 , 76 , 55 , 17 , 91 , 10 , 121 , 58
"Ashland-Orange",FFF9461C,4 , 14 , 17 , 16 , 18 , 17 , 17 , 17 , 17 , 17 , 18 , 19 , 20 , 19 , 18 , 16 , 15 , 13 , 11 , 156 , 22 , 66 , 72 , 67 , 74 , 185 , 203 , 70 , 42 , 39 , 42 , 77 , 78 , 20 , 8 , 10 , 147 , 49
"35th/Archer",FFF9461C,3 , 14 , 16 , 18 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 16 , 14 , 13 , 12 , 0 , 37 , 56 , 82 , 84 , 49 , 168 , 194 , 68 , 33 , 69 , 56 , 77 , 67 , 78 , 101 , 13 , 32 , 54
"Western-Orange",FFF9461C,3 , 13 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 20 , 20 , 19 , 17 , 17 , 14 , 13 , 13 , 0 , 47 , 57 , 93 , 129 , 37 , 183 , 228 , 101 , 157 , 0 , 52 , 90 , 57 , 90 , 0 , 21 , 42 , 40
"Kedzie-Orange",FFF9461C,2 , 14 , 17 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 18 , 19 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 0 , 36 , 46 , 89 , 123 , 7 , 247 , 196 , 70 , 81 , 60 , 46 , 87 , 47 , 68 , 23 , 50 , 43 , 47
"Pulaski-Orange",FFF9461C,2 , 14 , 15 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 0 , 106 , 49 , 71 , 112 , 27 , 88 , 159 , 122 , 166 , 0 , 69 , 100 , 77 , 63 , 30 , 60 , 49 , 50
"Midway",FFF9461C,2 , 13 , 16 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 16 , 15 , 13 , 13 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"54th/Cermak",FFE27EA6,13 , 15 , 17 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 13 , 83 , 77 , 94 , 33 , 128 , 83 , 82 , 70 , 167 , 142 , 143 , 153 , 131 , 74 , 127 , 143 , 135 , 88 , 112
"Cicero-Cermak",FFE27EA6,13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 13 , 61 , 63 , 115 , 86 , 112 , 61 , 61 , 61 , 151 , 131 , 122 , 218 , 121 , 67 , 111 , 116 , 119 , 115 , 121
"Kostner",FFE27EA6,13 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 13 , 82 , 29 , 87 , 20 , 76 , 83 , 83 , 109 , 173 , 142 , 143 , 22 , 103 , 74 , 127 , 110 , 115 , 109 , 93
"Pulaski-Cermak",FFE27EA6,13 , 14 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 14 , 13 , 74 , 97 , 59 , 11 , 141 , 91 , 91 , 138 , 184 , 91 , 91 , 52 , 148 , 86 , 68 , 86 , 89 , 89 , 88
"Central Park",FFE27EA6,13 , 14 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 14 , 13 , 82 , 43 , 62 , 113 , 193 , 0 , 83 , 160 , 218 , 142 , 71 , 28 , 121 , 124 , 91 , 110 , 122 , 116 , 67
"Kedzie-Cermak",FFE27EA6,12 , 15 , 16 , 15 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 17 , 15 , 15 , 14 , 14 , 14 , 12 , 82 , 63 , 101 , 114 , 179 , 74 , 160 , 133 , 188 , 71 , 74 , 11 , 123 , 90 , 112 , 86 , 110 , 133 , 40
"California-Cermak",FFE27EA6,12 , 14 , 16 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 15 , 14 , 14 , 14 , 13 , 74 , 71 , 82 , 109 , 187 , 121 , 92 , 212 , 196 , 54 , 207 , 5 , 106 , 87 , 92 , 66 , 110 , 110 , 90
"Western-Cermak",FFE27EA6,10 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 13 , 52 , 59 , 76 , 103 , 176 , 0 , 130 , 139 , 134 , 182 , 228 , 61 , 104 , 74 , 91 , 70 , 104 , 74 , 45
"Damen-Cermak",FFE27EA6,10 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 13 , 29 , 45 , 108 , 153 , 135 , 0 , 122 , 162 , 133 , 172 , 177 , 85 , 124 , 66 , 74 , 23 , 71 , 72 , 54
"18th",FFE27EA6,10 , 15 , 16 , 17 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 14 , 14 , 14 , 13 , 13 , 103 , 63 , 94 , 53 , 141 , 0 , 130 , 164 , 140 , 149 , 228 , 61 , 110 , 74 , 81 , 46 , 77 , 74 , 45
"Polk",FFE27EA6,10 , 14 , 15 , 17 , 17 , 15 , 15 , 15 , 15 , 16 , 16 , 16 , 17 , 15 , 14 , 14 , 14 , 14 , 13 , 34 , 33 , 96 , 60 , 115 , 143 , 100 , 171 , 162 , 112 , 162 , 104 , 84 , 112 , 54 , 31 , 84 , 49 , 68
"Ashland-Lake",FFE27EA6,9 , 14 , 16 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 16 , 15 , 14 , 14 , 14 , 13 , 411 , 56 , 145 , 78 , 143 , 181 , 196 , 149 , 173 , 147 , 58 , 119 , 94 , 109 , 116 , 166 , 182 , 167 , 140
"Clinton-Green",FFE27EA6,9 , 14 , 16 , 16 , 16 , 15 , 15 , 15 , 15 , 16 , 16 , 17 , 16 , 15 , 15 , 14 , 14 , 14 , 13 , 11 , 36 , 92 , 45 , 123 , 333 , 33 , 111 , 65 , 30 , 182 , 92 , 122 , 125 , 44 , 76 , 64 , 57 , 54
